freq_GHz,S11_dB_measured_singleended
4.007933,-1.5563699007034302
4.031932,-1.596039891242981
4.055931,-1.5938730239868164
4.07993,-1.595597505569458
4.103929,-1.5862746238708496
4.127928000000001,-1.5999629497528076
4.151927000000001,-1.6284641027450562
4.1759260000000005,-1.6295866966247559
4.199925,-1.631728172302246
4.223924,-1.6679412126541138
4.247923,-1.6888935565948486
4.271922,-1.7044177055358887
4.295921,-1.6763834953308105
4.319920000000001,-1.6641957759857178
4.3439190000000005,-1.8285530805587769
4.367918,-1.8100273609161377
4.391917,-1.820741891860962
4.415916,-1.9388197660446167
4.439915,-1.9930572509765625
4.463914,-2.0720205307006836
4.487913000000001,-2.111360788345337
4.511912000000001,-2.2219905853271484
4.5359110000000005,-2.2525382041931152
4.55991,-2.2850146293640137
4.583909,-2.356276512145996
4.607908,-2.3902852535247803
4.631907,-2.38183331489563
4.655906000000001,-2.419049024581909
4.679905000000001,-2.4697089195251465
4.7039040000000005,-2.531291961669922
4.727903,-2.602165937423706
4.751902,-2.639878034591675
4.775901,-2.6405296325683594
4.7999,-2.691016674041748
