quantity,at_0pct,at_20pct,change_pct
z_amplitude_mm,1.004,0.916522412891978,-8.71290708247231
peak_to_peak_z_mm,2.008,1.833044825783956,-8.71290708247231
in_plane_path_mm,113.36743113117953,120.45343551954214,6.250476276703543
out_of_plane_excess_mm,40.916552248005445,33.84643434002784,-17.279358889096653
conductor_3D_length_mm,154.28398337918497,154.29986985956998,0.01029690836149566
max_wave_slope_deg,56.911464980426324,56.68331921649724,-0.4008783889284051
