freq_GHz_meas_best,S11_dB_meas_best,freq_GHz_meas_degraded,S11_dB_meas_degraded,freq_GHz_sim,S11_dB_sim_freespace,S11_dB_sim_onbody
0.7134244166666667,-0.4347766637802124,2.4479980000000006,-9.146135330200195,1.6683,-2.5149918997793397,-6.179407285056408
0.720091,-0.4129817485809326,2.4719970000000004,-9.403817176818848,1.67,-2.531566468362532,-6.231782767747558
0.7267575833333333,-0.38272786140441895,2.4959960000000003,-9.500351905822754,1.6717,-2.548249735958895,-6.284750045203976
0.7334241666666667,-0.3772341012954712,2.5199950000000007,-9.366326332092285,1.6734,-2.565042452311152,-6.338318782017632
0.74009075,-0.3660816550254822,2.5439940000000005,-9.290948867797852,1.6751,-2.5819453742860317,-6.392498782057531
0.7467573333333333,-0.3592144846916199,2.5679930000000004,-9.300427436828613,1.6768,-2.5989592660055987,-6.447299985610783
0.7534239166666666,-0.3628230690956116,2.5919920000000007,-9.562568664550781,1.6785,-2.6160848989828933,-6.502732466121566
0.7600905,-0.3854231834411621,2.6159910000000006,-10.2337007522583,1.6802000000000001,-2.6333230522619977,-6.558806426509214
0.7667570833333334,-0.3988708257675171,2.6399900000000005,-10.284858703613281,1.6819,-2.6506745125626754,-6.615532195046642
0.7734236666666666,-0.4076845645904541,2.6639890000000004,-9.511054039001465,1.6836,-2.668140074429883,-6.672920220780498
0.78009025,-0.4294532537460327,2.6879880000000007,-8.450185775756836,1.6853,-2.685720540388155,-6.730981068474221
0.7867568333333333,-0.44209152460098267,2.7119870000000006,-7.354770183563232,1.687,-2.7034167211012394,-6.7897254130556925
0.7934234166666667,-0.4735388159751892,2.7359860000000005,-6.62800931930542,1.6887,-2.721229435537052,-6.849164033551136
0.80009,-0.46994316577911377,2.7599850000000004,-6.200567722320557,1.6904,-2.7391595111382436,-6.909307806487361
0.8067565833333333,-0.5017915368080139,2.7839840000000007,-6.007497787475586,1.6921,-2.757207783998558,-6.970167698744792
0.8134231666666667,-0.5196737051010132,2.8079830000000006,-5.905091285705566,1.6938,-2.775375099045203,-7.031754759844083
0.82008975,-0.5264502763748169,2.8319820000000004,-5.990614414215088,1.6955,-2.793662310227501,-7.094080113649902
0.8267563333333333,-0.5415823459625244,2.8559810000000008,-6.027805805206299,1.6972,-2.8120702807120597,-7.157154949475685
0.8334229166666667,-0.5703864693641663,2.8799800000000007,-6.285165786743164,1.6989,-2.830599883084676,-7.220990512574103
0.8400895,-0.5792201161384583,2.9039790000000005,-6.475725173950195,1.7006000000000001,-2.849251999559291,-7.285598093998619
0.8467560833333333,-0.6296704411506653,2.9279780000000004,-6.48536491394043,1.7023,-2.8680275221942924,-7.350989019822177
0.8534226666666667,-0.7122904062271118,2.9519770000000007,-6.28840446472168,1.704,-2.8869273531163415,-7.4171746397000735
0.86008925,-0.8263951539993286,2.9759760000000006,-5.932793617248535,1.7057,-2.9059524047521657,-7.4841663147646065
0.8667558333333333,-1.0034383535385132,2.9999750000000005,-5.68361759185791,1.7074,-2.9251036000685326,-7.551975404840371
0.8734224166666666,-1.2248077392578125,3.0239740000000004,-5.361821174621582,1.7091,-2.9443818728207756,-7.620613254969508
0.880089,-1.345534086227417,3.0479730000000007,-5.0874342918396,1.7108,-2.963788167810184,-7.690091181237442
0.8867555833333334,-1.4531716108322144,3.0719720000000006,-4.787224769592285,1.7125,-2.983323441150649,-7.760420455890222
0.8934221666666666,-1.5502208471298218,3.0959710000000005,-4.626302242279053,1.7142,-3.0029886605448812,-7.8316122917355635
0.90008875,-1.5687190294265747,3.119970000000001,-4.545439720153809,1.7159,-3.022784805570616,-7.903677825820213
0.9067553333333334,-1.6401180028915405,3.1439690000000007,-4.454554557800293,1.7176,-3.0427128679772,-7.976628102377158
0.9134219166666666,-1.6848928928375244,3.1679680000000006,-4.423036098480225,1.7193,-3.062773851992968,-8.050474055036442
0.9200885,-1.729752540588379,3.1919670000000004,-4.492486476898193,1.721,-3.08296877464384,-8.125226488293823
0.9267550833333333,-1.764516830444336,3.2159660000000008,-4.640255451202393,1.7227000000000001,-3.103298666083588,-8.200896058231752
0.9334216666666667,-1.8604578971862793,3.2399650000000007,-4.7145795822143555,1.7244,-3.1237645699362373,-8.277493252486943
0.94008825,-2.026905059814453,3.2639640000000005,-4.757925033569336,1.7261,-3.1443675436510805,-8.35502836945868
0.9467548333333333,-2.2691187858581543,3.2879630000000004,-4.741762161254883,1.7278,-3.1651086588708495,-8.433511496751166
0.9534214166666667,-2.4945859909057617,3.3119620000000007,-4.580728054046631,1.7295,-3.1859890018134878,-8.512952488842735
0.960088,-2.6248831748962402,3.3359610000000006,-4.473052501678467,1.7312,-3.2070096736681784,-8.593360943972923
0.9667545833333333,-2.624513864517212,3.3599600000000005,-4.399079322814941,1.7329,-3.228171791006094,-8.674746180237069
0.9734211666666667,-2.525212287902832,3.383959000000001,-4.31859016418457,1.7346,-3.249476486206534,-8.75711721087583
0.98008775,-2.3754782676696777,3.4079580000000007,-4.335395336151123,1.7363,-3.2709249078990306,-8.840482718744394
0.9867543333333333,-2.2140603065490723,3.4319570000000006,-4.305399417877197,1.738,-3.2925182214220747,-8.924851029942646
0.9934209166666667,-2.135382890701294,3.4559560000000005,-4.301078796386719,1.7397,-3.3142576092991143,-9.010230086584448
1.0000875,-2.0247116088867188,3.479955000000001,-4.110036849975586,1.7414,-3.3361442717325533,-9.096627418678992
1.0067540833333333,-1.9272551536560059,3.5039540000000007,-3.7683799266815186,1.7431,-3.358179427116461,-9.184050115092644
1.0134206666666667,-1.8533642292022705,3.5279530000000006,-3.5836408138275146,1.7448000000000001,-3.380364312568689,-9.272504793553697
